AU;AF;CR;AB;AR;BE;BN;BP;C1;C3;CA;CL;CT;CY;DA;DE;DI;DT;EA;EF;EI;EM;EP;ER;FU;FX;GA;GP;HO;ID;IS;J9;JI;LA;NR;OA;OI;PA;PD;PG;PI;PM;PN;PT;PU;PY;RI;RP;SC;SE;SN;SO;SP;TC;TI;U1;U2;UT;VL;WC;WE;Z9;C1raw;DB;AU_UN;AU1_UN;AU_UN_NR;SR_FULL;SR
201214080;201214080;;;;;;;PBI;;;;;;31/12/2024;"pengalaman; grammarly; menulis; menulis akademik";;;;;;;;;;;;;;"pengalaman; grammarly; menulis; menulis akademik";;;;;;;;;20231;;;;;;;2023;;;;;;;;;STUDENTS’ EXPERIENCE IN USING GRAMMARLY IN WRITING RESEARCH PROPOSAL;;;;;;;;;;;;;;
201214076;201214076;;;;;;;PBI;;;;;;31/12/2024;"bermain peran; berbicara; kemampuan berbicara";;;;;;;;;;;;;;"bermain peran; berbicara; kemampuan berbicara";;;;;;;;;20231;;;;;;;2023;;;;;;;;;THE USE OF ROLE PLAY TO IMPROVE STUDENTS’ SPEAKING ABILITY IN THE FORMATION HOUSE OF THE LA MENNAIS BROTHERS COMMUNITY;;;;;;;;;;;;;;
201214040;201214040;;;;;;;PBI;;;;;;31/12/2024;"bahasa figuratif; album musik";;;;;;;;;;;;;;"bahasa figuratif; album musik";;;;;;;;;20231;;;;;;;2023;;;;;;;;; THE ANALYSIS OF FIGURATIVE LANGUAGE IN TAYLOR SWIFT’S EVERMORE ALBUM;;;;;;;;;;;;;;
201214092;201214092;;;;;;;PBI;;;;;;31/12/2024;"persepsi; chatgpt; ai; menulis";;;;;;;;;;;;;;"persepsi; chatgpt; ai; menulis";;;;;;;;;20231;;;;;;;2023;;;;;;;;;STUDENTS PERCEPTIONS OF USING CHAT GPT FOR WRITING ENGLISH ESSAYS;;;;;;;;;;;;;;
201214030;201214030;;;;;;;PBI;;;;;;31/12/2024;"ai; menulis; keterampilan menulis";;;;;;;;;;;;;;"ai; menulis; keterampilan menulis";;;;;;;;;20231;;;;;;;2023;;;;;;;;;THE ANALYSIS OF PARAPHRASER.IO IMPACT ON THE WRITING SKILLS OF SANATA DHARMA UNIVERSITY ELESP STUDENT;;;;;;;;;;;;;;
191224020;191224020;;;;;;;PBSI;;;;;;31/12/2024;"tindak tutur direktif; film";;;;;;;;;;;;;;"tindak tutur direktif; film";;;;;;;;;20221;;;;;;;2022;;;;;;;;;"TINDAK TUTUR DIREKTIF DALAM SERIAL FILM ""IMPERFECT THE SERIES 2"" KARYA NAYA ANINDITA: KAJIAN PRAGMATIK";;;;;;;;;;;;;;
191224022;191224022;;;;;;;PBSI;;;;;;31/12/2024;"gaya bahasa; majas perbandingan; novel";;;;;;;;;;;;;;"gaya bahasa; majas perbandingan; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;GAYA BAHASA DALAM MAJAS PERBANDINGAN PADA NOVEL LASKAR PELANGI KARYA ANDREA HIRATA: KAJIAN SEMANTIK;;;;;;;;;;;;;;
191224021;191224021;;;;;;;PBSI;;;;;;31/12/2024;"tuturan kebencian; instagram";;;;;;;;;;;;;;"tuturan kebencian; instagram";;;;;;;;;20221;;;;;;;2022;;;;;;;;;TUTURAN KEBENCIAN PADA KOLOM KOMENTAR INSTAGRAM LESTYKEJORA PERIODE MEI-DESEMBER 2022: KAJIAN PRAGMATIK SIBER;;;;;;;;;;;;;;
191224034;191224034;;;;;;;PBSI;;;;;;31/12/2024;"gaya bahasa; majas perbandingan; novel";;;;;;;;;;;;;;"gaya bahasa; majas perbandingan; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;GAYA BAHASA DALAM MAJAS PERBANDINGAN PADA NOVEL SUPERNOVA: KESATRIA, PUTRI, DAN BINTANG JATUH KARYA DEWI LESTARI: KAJIAN SEMANTIK;;;;;;;;;;;;;;
191224027;191224027;;;;;;;PBSI;;;;;;31/12/2024;"ketidaksantunan berbahasa; tuturan kebencian; instagram";;;;;;;;;;;;;;"ketidaksantunan berbahasa; tuturan kebencian; instagram";;;;;;;;;20221;;;;;;;2022;;;;;;;;;MANIFESTASI KETIDAKSANTUNAN BERBAHASA TUTURAN KEBENCIAN PADA KOLOM KOMENTAR DI AKUN LAMBE TURAH MEDIA SOSIAL INSTAGRAM KAJIAN PRAGMATIK SIBER;;;;;;;;;;;;;;
191224014;191224014;;;;;;;PBSI;;;;;;31/12/2024;"gaya bahasa; majas pertautan; majas pertentangan; novel";;;;;;;;;;;;;;"gaya bahasa; majas pertautan; majas pertentangan; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;"PENGGUNAAN GAYA BAHASA DALAM MAJAS PERTAUTAN DAN PERTENTANGAN PADA NOVEL ""MELANGKAH"" KARYA J.S. KHAIREN: KAJIAN SEMANTIK";;;;;;;;;;;;;;
191224050;191224050;;;;;;;PBSI;;;;;;31/12/2024;"budaya; legenda; antropologi";;;;;;;;;;;;;;"budaya; legenda; antropologi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;UNSUR BUDAYA LEGENDA KOLLING: KAJIAN ANTROPOLOGI SASTRA;;;;;;;;;;;;;;
191224030;191224030;;;;;;;PBSI;;;;;;31/12/2024;"tindak tutur ilokusi; program acara; youtube";;;;;;;;;;;;;;"tindak tutur ilokusi; program acara; youtube";;;;;;;;;20221;;;;;;;2022;;;;;;;;;TINDAK TUTUR ILOKUSI EKSPRESIF DALAM PROGRAM ACARA LAPOR PAK PADA CHANNEL YOUTUBE TRANS 7 PERIODE DESEMBER 2022: KAJIAN PRAGMATIK;;;;;;;;;;;;;;
191224025;191224025;;;;;;;PBSI;;;;;;31/12/2024;"kesantunan berbahasa; youtube";;;;;;;;;;;;;;"kesantunan berbahasa; youtube";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KESANTUNAN BERBAHASA PADA KONTEN KANAL YOUTUBE BLIBLI ROOFTALKS PERIODE TAHUN 2022: KAJIAN PRAGMATIK;;;;;;;;;;;;;;
191224037;191224037;;;;;;;PBSI;;;;;;31/12/2024;"emosi; lirik; lagu";;;;;;;;;;;;;;"emosi; lirik; lagu";;;;;;;;;20221;;;;;;;2022;;;;;;;;;"STUDI EMOSI PADA LIRIK LAGU ALBUM ""MANUSIA"" KARYA TULUS (KAJIAN PSIKOLOGI SASTRA)";;;;;;;;;;;;;;
191224032;191224032;;;;;;;PBSI;;;;;;31/12/2024;"citra; perempuan; novel; feminisme; feminisme marxis";;;;;;;;;;;;;;"citra; perempuan; novel; feminisme; feminisme marxis";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS CITRA PEREMPUAN DALAM NOVEL CANTIK ITU LUKA KARYA EKA KURNIAWAN KAJIAN KRITIK SASTRA FEMINISME MARXIS;;;;;;;;;;;;;;
191224040;191224040;;;;;;;PBSI;;;;;;31/12/2024;"kesantunan berbahasa; film";;;;;;;;;;;;;;"kesantunan berbahasa; film";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KESANTUNAN BERBAHASA DALAM FILM BERJUDUL KELUARGA CEMARA KARYA YANDY LAURENS DENGAN PERSPEKTIF PRAGMATIK GEOFFREY N LEECH;;;;;;;;;;;;;;
191224084;191224084;;;;;;;PBSI;;;;;;31/12/2024;"konflik batin; tokoh utama; novel";;;;;;;;;;;;;;"konflik batin; tokoh utama; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KONFLIK BATIN TOKOH UTAMA DALAM NOVEL BUMI DAN LUKANYA KARYA REVIANAAPRL: KAJIAN PSIKOLOGI SASTRA ABRAHAM MASLOW;;;;;;;;;;;;;;
191224079;191224079;;;;;;;PBSI;;;;;;31/12/2024;"stigma negatif; perjuangan; broken home; novel";;;;;;;;;;;;;;"stigma negatif; perjuangan; broken home; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;STIGMA NEGATIF DAN NILAI-NILAI PERJUANGAN ANAK BROKEN HOME DALAM NOVEL RASA KARYA TERE LIYE: KAJIAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224028;191224028;;;;;;;PBSI;;;;;;31/12/2024;"tuturan kebencian; twitter";;;;;;;;;;;;;;"tuturan kebencian; twitter";;;;;;;;;20221;;;;;;;2022;;;;;;;;;UJARAN KEBENCIAN PADA STATUS DAN KOMENTAR DI AKUN MEDIA SOSIAL TWITTER @txtdrberseragam: KAJIAN PRAGMATIK SIBER;;;;;;;;;;;;;;
191224065;191224065;;;;;;;PBSI;;;;;;31/12/2024;"perempuan; film";;;;;;;;;;;;;;"perempuan; film";;;;;;;;;20221;;;;;;;2022;;;;;;;;;REPRESENTASI PEREMPUAN DALAM FILM MARS: ANALISIS WACANA KRITIS SARA MILLS;;;;;;;;;;;;;;
191224036;191224036;;;;;;;PBSI;;;;;;31/12/2024;"memori; transmisi memori; novel";;;;;;;;;;;;;;"memori; transmisi memori; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;MEMORI DAN TRANSMISI MEMORI DALAM NOVEL DARI DALAM KUBUR KARYA SOE TJEN MARCHING: KAJIAN POSTMEMORY MARIANNE HIRSCH;;;;;;;;;;;;;;
191224013;191224013;;;;;;;PBSI;;;;;;31/12/2024;"trauma kejiwaan; respons emosi; novel; tokoh utama";;;;;;;;;;;;;;"trauma kejiwaan; respons emosi; novel; tokoh utama";;;;;;;;;20221;;;;;;;2022;;;;;;;;;TRAUMA KEJIWAAN DAN RESPONS EMOSI TOKOH UTAMA DALAM NOVEL CANDIK ALA 1965 KARYA TINUK R. YAMPOLSKY MELALUI PENDEKATAN PSIKOLOGI SASTRA;;;;;;;;;;;;;;
191224002;191224002;;;;;;;PBSI;;;;;;31/12/2024;"konflik batin; tokoh utama; novel";;;;;;;;;;;;;;"konflik batin; tokoh utama; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KONFLIK BATIN TOKOH UTAMA DALAM NOVEL EDENSOR KARYA ANDREA HIRATA: KAJIAN PSIKOLOGI SASTRA;;;;;;;;;;;;;;
191224044;191224044;;;;;;;PBSI;;;;;;31/12/2024;"bahasa nonverbal; pasar tradisional; penjual; pembeli";;;;;;;;;;;;;;"bahasa nonverbal; pasar tradisional; penjual; pembeli";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PEMAKAIAN BAHASA NONVERBAL PENJUAL DAN PEMBELI DI PASAR TRADISIONAL LEDOKSARI SURAKARTA: KAJIAN PRAGMATIK;;;;;;;;;;;;;;
191224042;191224042;;;;;;;PBSI;;;;;;31/12/2024;"realitas sosial; novel";;;;;;;;;;;;;;"realitas sosial; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;REALITAS SOSIAL DALAM NOVEL PADANG BULAN KARYA ANDREA HIRATA: KAJIAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224053;191224053;;;;;;;PBSI;;;;;;31/12/2024;"kekerasan; novel";;;;;;;;;;;;;;"kekerasan; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;BENTUK KEKERASAN DAN DAMPAK KEKERASAN DALAM NOVEL AILEEN & REGAN KARYA NUZILNA RAHMA: KAJIAN PSIKOLOGI SASTRA;;;;;;;;;;;;;;
191224016;191224016;;;;;;;PBSI;;;;;;31/12/2024;"bahasa gaul; instagram";;;;;;;;;;;;;;"bahasa gaul; instagram";;;;;;;;;20221;;;;;;;2022;;;;;;;;;BENTUK DAN FUNGSI BAHASA GAUL DALAM PENULISAN KOMENTAR AKUN INSTAGRAM @AWRECEH_BGT PERIODE JANUARI 2022-MARET 2023;;;;;;;;;;;;;;
191224003;191224003;;;;;;;PBSI;;;;;;31/12/2024;"konflik batin; tokoh utama; novel";;;;;;;;;;;;;;"konflik batin; tokoh utama; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PEMULIHAN KONFLIK BATIN TOKOH UTAMA NOVEL HILDA KARYA MUYASSAROTUL HAFIDZOH: KAJIAN PSIKOLOGI SASTRA;;;;;;;;;;;;;;
191224007;191224007;;;;;;;PBSI;;;;;;31/12/2024;"menulis; surat; lamaran kerja; curriculum vitae";;;;;;;;;;;;;;"menulis; surat; lamaran kerja; curriculum vitae";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KEMAMPUAN MENULIS SURAT LAMARAN KERJA DAN CURRICULUM VITAE (CV) MAHASISWA UNIVERSITAS SANATA DHARMA DALAM MATA KULIAH KORESPONDENSI TAHUN AKADEMIK 2022/2023;;;;;;;;;;;;;;
191224012;191224012;;;;;;;PBSI;;;;;;31/12/2024;"kesantunan berbahasa; novel";;;;;;;;;;;;;;"kesantunan berbahasa; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KESANTUNAN BERBAHASA DALAM PERSPEKTIF GEOFFREY N LEECH PADA NOVEL TAPAK JEJAK KARYA FIERSA BESARI;;;;;;;;;;;;;;
191224011;191224011;;;;;;;PBSI;;;;;;31/12/2024;"media; media pembelajaran; audio visual; puisi; musikalisasi puisi";;;;;;;;;;;;;;"media; media pembelajaran; audio visual; puisi; musikalisasi puisi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA PEMBELAJARAN AUDIOVISUAL MUSIKALISASI PUISI UNTUK SISWA KELAS X SMA PANGUDI LUHUR St. LOUIS IX SEDAYU;;;;;;;;;;;;;;
191224043;191224043;;;;;;;PBSI;;;;;;31/12/2024;"argumentasi; wacana; kebijakan publik; politik; youtube";;;;;;;;;;;;;;"argumentasi; wacana; kebijakan publik; politik; youtube";;;;;;;;;20221;;;;;;;2022;;;;;;;;;POLA ARGUMENTASI ROCKY GARUNG DALAM WACANA KEBIJAKAN PUBLIK DAN POLITIK PADA KANAL YOUTUBE INDONESIA LAWYERS CLUB PERIODE JANUARI-DESEMBER 2022 BERDASARKAN LOGIKA BERPIKIR STEPHEN TOULMIN;;;;;;;;;;;;;;
191224090;191224090;;;;;;;PBSI;;;;;;31/12/2024;"kesalahan; bahasa indonesia; menulis";;;;;;;;;;;;;;"kesalahan; bahasa indonesia; menulis";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS KESALAHAN BERBAHASA INDONESIA PADA TULISAN TUGAS PERKULIAHAN MAHASISWA PAPUA DI STUDENT RESIDENCE UNIVERSITAS SANATA DHARMA;;;;;;;;;;;;;;
191224033;191224033;;;;;;;PBSI;;;;;;31/12/2024;"pantomim; bercerita; anak; disabilitas; tuli";;;;;;;;;;;;;;"pantomim; bercerita; anak; disabilitas; tuli";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KEEFEKTIFAN PANTOMIM SEBAGAI METODE PEMBELAJARAN BAHASA INDONESIA MATERI BERCERITA PADA ANAK DISABILITAS TULI KELAS VIII DI SLB NEGERI 1 BANTUL 2022/2023;;;;;;;;;;;;;;
191224047;191224047;;;;;;;PBSI;;;;;;31/12/2024;"modul; modul digital; animasi; karya ilmiah";;;;;;;;;;;;;;"modul; modul digital; animasi; karya ilmiah";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL DIGITAL BERBASIS FLIPBOOK BERISIKAN ANIMASI PAPAN TULIS PADA MATERI KARYA ILMIAH KELAS XI SMA;;;;;;;;;;;;;;
191224087;191224087;;;;;;;PBSI;;;;;;31/12/2024;"perjuangan hidup; tokoh utama; novel";;;;;;;;;;;;;;"perjuangan hidup; tokoh utama; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;NILAI-NILAI PERJUANGAN HIDUP DAN KARAKTER TOKOH UTAMA DALAM NOVEL KADO TERBAIK KARYA J.S. KHAIREN: KAJIAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224078;191224078;;;;;;;PBSI;;;;;;31/12/2024;"motivasi; analisis tokoh; komik";;;;;;;;;;;;;;"motivasi; analisis tokoh; komik";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ASPEK MOTIVASI TOKOH MONKEY D. LUFFY PADA KOMIK ONE PIECE VOLUME 100 KARYA EIICHIRO ODA: KAJIAN MULTIMODALITAS SASTRA;;;;;;;;;;;;;;
191224076;191224076;;;;;;;PBSI;;;;;;31/12/2024;"penokohan; makna tokoh; novel";;;;;;;;;;;;;;"penokohan; makna tokoh; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENOKOHAN DAN MAKNA TOKOH SEMAR DALAM NOVEL ARUS BAWAH KARYA EMHA AINUN NAJIB: KAJIAN HERMENUTIKA PAUL RICOEAR;;;;;;;;;;;;;;
191224067;191224067;;;;;;;PBSI;;;;;;31/12/2024;"masalah sosial; cerita pendek";;;;;;;;;;;;;;"masalah sosial; cerita pendek";;;;;;;;;20221;;;;;;;2022;;;;;;;;;MASALAH SOSIAL DALAM KUMPULAN CERPEN KAPTEN HANYA INGIN KE DILI KARYA FELIX K. NESI: TINJAUAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224055;191224055;;;;;;;PBSI;;;;;;31/12/2024;"karakter; tokoh utama; novel";;;;;;;;;;;;;;"karakter; tokoh utama; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;DIMENSI KARAKTER TOKOH UTAMA DALAM NOVEL TULISAN SASTRA KARYA TENDERLOVA: KAJIAN SASTRA DIGITAL;;;;;;;;;;;;;;
191224083;191224083;;;;;;;PBSI;;;;;;31/12/2024;"sinonim; hiponim; syair; lagu; anak";;;;;;;;;;;;;;"sinonim; hiponim; syair; lagu; anak";;;;;;;;;20221;;;;;;;2022;;;;;;;;;SINONIM DAN HIPONIM PADA SYAIR LAGU ANAK-ANAK KARYA A.T MAHMUD : KAJIAN SEMANTIK;;;;;;;;;;;;;;
191224010;191224010;;;;;;;PBSI;;;;;;31/12/2024;"gaya bahasa; gaya bahasa kiasan; lirik; lagu; album musik";;;;;;;;;;;;;;"gaya bahasa; gaya bahasa kiasan; lirik; lagu; album musik";;;;;;;;;20221;;;;;;;2022;;;;;;;;;JENIS, FUNGSI, DAN MAKNA GAYA BAHASA KIASAN DALAM LIRIK LAGU PADA ALBUM GAJAH KARYA TULUS;;;;;;;;;;;;;;
191224001;191224001;;;;;;;PBSI;;;;;;31/12/2024;"gaya bahasa; slogan; iklan; makanan berat; makanan ringan; televisi";;;;;;;;;;;;;;"gaya bahasa; slogan; iklan; makanan berat; makanan ringan; televisi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PEMAKAIAN GAYA BAHASA DALAM SLOGAN IKLAN MAKANAN BERAT DAN MAKANAN RINGAN DI TELEVISI: KAJIAN SEMANTIK;;;;;;;;;;;;;;
191224045;191224045;;;;;;;PBSI;;;;;;31/12/2024;"citra; perempuan; puisi; feminisme";;;;;;;;;;;;;;"citra; perempuan; puisi; feminisme";;;;;;;;;20221;;;;;;;2022;;;;;;;;;CITRA PEREMPUAN DALAM KUMPULAN PUISI BLUES UNTUK BONNIE KARYA W.S. RENDRA: KAJIAN TEORI FEMINISME SASTRA;;;;;;;;;;;;;;
191224054;191224054;;;;;;;PBSI;;;;;;31/12/2024;"kesantunan berbahasa; remaja; kehidupan sehari-hari; jawa";;;;;;;;;;;;;;"kesantunan berbahasa; remaja; kehidupan sehari-hari; jawa";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KESANTUNAN BERBAHASA PADA KALANGAN REMAJA DALAM KEHIDUPAN SEHARI-HARI DI MASYARAKAT JAWA DESA SEDAYU: KAJIAN PRAGMATIK;;;;;;;;;;;;;;
191224015;191224015;;;;;;;PBSI;;;;;;31/12/2024;"teks prosedur; media; media pembelajaran; infografis; canva";;;;;;;;;;;;;;"teks prosedur; media; media pembelajaran; infografis; canva";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MATERI TEKS PROSEDUR DENGAN MEDIA PEMBELAJARAN INFOGRAFIS (CANVA) UNTUK SISWA KELAS XI ANIMASI A SMK NEGERI 5 YOGYAKARTA;;;;;;;;;;;;;;
191224041;191224041;;;;;;;PBSI;;;;;;31/12/2024;"struktur pemberitaan; media massa";;;;;;;;;;;;;;"struktur pemberitaan; media massa";;;;;;;;;20221;;;;;;;2022;;;;;;;;;DIMENSI STRUKTUR PEMBERITAAN FENOMENA KLITIH PADA MEDIA KOMPAS COM DAN TRIBUN JOGJA.COM PERIODE APRIL - NOVEMBER 2022: ANALISIS WACANA KRITIS TEUN A. VAN DIJK;;;;;;;;;;;;;;
191224071;191224071;;;;;;;PBSI;;;;;;31/12/2024;"struktur pemberitaan; media massa";;;;;;;;;;;;;;"struktur pemberitaan; media massa";;;;;;;;;20221;;;;;;;2022;;;;;;;;;"DIMENSI STRUKTUR PEMBERITAAN ""AKSI BELA BAHASA INDONESIA"" DAN ""REVITALISASI BAHASA DAERAH"" PADA MEDIA DETIK.COM PERIODE FEBRUARI 2022 - JANUARI 2023 : ANALISIS WACANA KRITIS TELIN A. VAN DIJK";;;;;;;;;;;;;;
191224049;191224049;;;;;;;PBSI;;;;;;31/12/2024;"interferensi; tuturan tanya";;;;;;;;;;;;;;"interferensi; tuturan tanya";;;;;;;;;20221;;;;;;;2022;;;;;;;;;BENTUK INTERFERENSI BAHASA DAYAK KANAYATN DALAM TUTURAN TANYA BAHASA INDONESIA FORUM MAHASISWA KABUPATEN LANDAK (FORMAKAL) DI YOGYAKARTA;;;;;;;;;;;;;;
191224029;191224029;;;;;;;PBSI;;;;;;31/12/2024;"bahasa gaul; kreativitas; kreativitas linguistik; instagram";;;;;;;;;;;;;;"bahasa gaul; kreativitas; kreativitas linguistik; instagram";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KATA BAHASA GAUL DI KALANGAN REMAJA SEBAGAI KREATIVITAS LINGUISTIK PADA MEDIA SOSIAL INSTAGRAM @AWRECEH.ID: KAJIAN SOSIOLINGUISTIK;;;;;;;;;;;;;;
191224006;191224006;;;;;;;PBSI;;;;;;31/12/2024;"penokohan; sosial; novel";;;;;;;;;;;;;;"penokohan; sosial; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENOKOHAN DAN NILAI SOSIAL DALAM NOVEL ARAH LANGKAH KARYA FIERSA BESARI PENDEKATAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224031;191224031;;;;;;;PBSI;;;;;;31/12/2024;"media; media pembelajaran; drama; film; film dokumenter";;;;;;;;;;;;;;"media; media pembelajaran; drama; film; film dokumenter";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA PEMBELAJARAN PEMENTASAN NASKAH DRAMA BERBASIS FILM DOKUMENTER BAGI SISWA KELAS XI SMA STELLA DUCE II YOGYAKARTA;;;;;;;;;;;;;;
191224068;191224068;;;;;;;PBSI;;;;;;31/12/2024;"interaksi sosial; film";;;;;;;;;;;;;;"interaksi sosial; film";;;;;;;;;20221;;;;;;;2022;;;;;;;;;INTERAKSI SOSIAL DALAM FILM JAKARTA VS EVERYBODY KARYA ERTANTO ROBBY: KAJIAN SOSIOLOGI SASTRA;;;;;;;;;;;;;;
191224004;191224004;;;;;;;PBSI;;;;;;31/12/2024;"pembentukan bahasa; fungsi bahasa; instagram";;;;;;;;;;;;;;"pembentukan bahasa; fungsi bahasa; instagram";;;;;;;;;20221;;;;;;;2022;;;;;;;;;TIPE PEMBENTUKAN DAN FUNGSI OSOB NGALAMAN DALAM UNGGAHAN AKUN INSTAGRAM @BOSOWALIKAN ( KAJIAN SOSIOLINGUISTIK);;;;;;;;;;;;;;
191224017;191224017;;;;;;;PBSI;;;;;;31/12/2024;"menulis; surat dinas; surat tugas";;;;;;;;;;;;;;"menulis; surat dinas; surat tugas";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KEMAMPUAN MENULIS SURAT DINAS PERMOHONAN DAN SURAT TUGAS MAHASISWA UNIVERSITAS SANATA DHARMA DALAM MATA KULIAH KORESPONDENSI TAHUN AKADEMIK 2022/2023;;;;;;;;;;;;;;
191224064;191224064;;;;;;;PBSI;;;;;;31/12/2024;"unsur intrinsik; cerita rakyat";;;;;;;;;;;;;;"unsur intrinsik; cerita rakyat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;ANALISIS UNSUR INTRINSIK PADA TIGA CERITA RAKYAT PAPUA PILIHAN PUSAT BAHASA JAYAPURA PROVINSI PAPUA 2010;;;;;;;;;;;;;;
191224023;191224023;;;;;;;PBSI;;;;;;31/12/2024;"kuis; kuis interaktif; media; media pembelajaran; swaajar; penutur asing";;;;;;;;;;;;;;"kuis; kuis interaktif; media; media pembelajaran; swaajar; penutur asing";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN KUIS INTERAKTIF MENGGUNAKAN POWERPOINT SEBAGAI MEDIA BELAJAR MANDIRI BAGI PENUTUR ASING LEVEL 1B DI WISMA BAHASA;;;;;;;;;;;;;;
191224038;191224038;;;;;;;PBSI;;;;;;31/12/2024;"hasil belajar; teks persuasif; problem based learning";;;;;;;;;;;;;;"hasil belajar; teks persuasif; problem based learning";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENINGKATAN HASIL BELAJAR MATERI TEKS PERSUASIF MENGGUNAKAN MODEL PEMBELAJARAN PROBLEM BASED-LEARNING KELAS VIII A SMP MARIA IMMACULATA MARSUDIRINI YOGYAKARTA ;;;;;;;;;;;;;;
201224039;201224039;;;;;;;PBSI;;;;;;31/12/2024;"tuturan kebencian; pemilu; instagram";;;;;;;;;;;;;;"tuturan kebencian; pemilu; instagram";;;;;;;;;20231;;;;;;;2023;;;;;;;;;TUTURAN KEBENCIAN SEPUTAR PEMILIHAN PRESIDEN DAN WAKIL PRESIDEN PADA KOLOM KOMENTAR AKUN INSTAGRAM @JOKOWI: KAJIAN PRAGMATIK SIBER;;;;;;;;;;;;;;
201224074;201224074;;;;;;;PBSI;;;;;;31/12/2024;"kohesi gramatikal; kohesi leksikal; menulis; fiksi";;;;;;;;;;;;;;"kohesi gramatikal; kohesi leksikal; menulis; fiksi";;;;;;;;;20231;;;;;;;2023;;;;;;;;;PENANDA KOHESI GRAMATIKAL DAN LEKSIKAL DALAM KARANGAN SISWA SMA NEGERI 11 YOGYAKARTA KELAS PENULISAN FIKSI 2023;;;;;;;;;;;;;;
201224076;201224076;;;;;;;PBSI;;;;;;31/12/2024;"alih kode; campur kode; youtube";;;;;;;;;;;;;;"alih kode; campur kode; youtube";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ALIH KODE DAN CAMPUR KODE PADA YOUTUBE THE INDONESIAN NEXT BIG STAR 2023;;;;;;;;;;;;;;
201224080;201224080;;;;;;;PBSI;;;;;;31/12/2024;"alih kode; campur kode; video; youtube";;;;;;;;;;;;;;"alih kode; campur kode; video; youtube";;;;;;;;;20231;;;;;;;2023;;;;;;;;;ANALISIS ALIH KODE DAN CAMPUR KODE DALAM VIDIO YOUTUBE PUJA ASTAWA;;;;;;;;;;;;;;
191224026;191224026;;;;;;;PBSI;;;;;;31/12/2024;"kepribadian; tokoh utama; perempuan; novel";;;;;;;;;;;;;;"kepribadian; tokoh utama; perempuan; novel";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KEPRIBADIAN TOKOH UTAMA PEREMPUAN DALAM NOVEL LAYANGAN PUTUS KARYA MOMMY ASF: KAJIAN PSIKOLOGI SASTRA;;;;;;;;;;;;;;
201224056;201224056;;;;;;;PBSI;;;;;;31/12/2024;"tindak tutur ilokusi; dialog; film";;;;;;;;;;;;;;"tindak tutur ilokusi; dialog; film";;;;;;;;;20231;;;;;;;2023;;;;;;;;;TINDAK TUTUR ILOKUSI DALAM DIALOG TOKOH PADA FILM INDUK GAJAH KARYA IRA GITA NATALIA SEMBIRING: KAJIAN PRAGMATIK;;;;;;;;;;;;;;
